channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,17,Ev2k8kucKTk,2020-12-26 01:00:05,0,HIGHLIGHTS | Canelo Alvarez vs. Callum Smith,HIGHLIGHTS | Canelo Alvarez vs. Callum Smith,91,5132369,en,asr,True,17,Sports
UCwtnkRZcvL4bfopzJ-Von8Q,merrelltwins,23,0cMLZ1hLLEY,2020-12-26 01:00:05,0,What It's Like To Be A Twin On Christmas - Merrell Twins,What It's Like To Be A Twin On Christmas - Merrell Twins,92,700321,en,asr,True,23,Comedy
UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,10,_NGQfFCFUn4,2020-12-26 01:00:05,0,Ed Sheeran - Afterglow [Official Performance Video],Ed Sheeran - Afterglow [Official Performance Video],93,12846074,en,asr,True,10,Music
UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,10,_NGQfFCFUn4,2020-12-26 01:00:05,0,Ed Sheeran - Afterglow [Official Performance Video],Ed Sheeran - Afterglow [Official Performance Video],93,12846074,en-GB,standard,True,10,Music
UCUOZvgB9Q8AgZjjLYcLWztQ,SEC Shorts,23,wuFeqg86YYE,2020-12-26 01:00:05,0,SEC Shorts - SEC fights to get two teams into the Playoff,SEC Shorts - SEC fights to get two teams into the Playoff,94,515440,en,asr,True,23,Comedy
UCUOZvgB9Q8AgZjjLYcLWztQ,SEC Shorts,23,wuFeqg86YYE,2020-12-26 01:00:05,0,SEC Shorts - SEC fights to get two teams into the Playoff,SEC Shorts - SEC fights to get two teams into the Playoff,94,515440,en,standard,True,23,Comedy
UCj0lRqUVkLgTpHZxzyionQw,Brennen Taylor,22,w5qJNM4yyF8,2020-12-26 01:00:05,0,We TASTED Mr. Beast Burger Restaurant... (Here's what happened...) *FULL MENU*,We TASTED Mr. Beast Burger Restaurant... (Here's what happened...) *FULL MENU*,95,509280,en,asr,True,22,People & Blogs
UC1xwwLwm6WSMbUn_Tp597hQ,Disney Parks,19,yeAUL3rm-6U,2020-12-26 01:00:05,0,First Look: Snow White?s Enchanted Wish at Disneyland Park,First Look: Snow White?s Enchanted Wish at Disneyland Park,96,238494,en,asr,True,19,Travel & Events
UCOe_y6KKvS3PdIfb9q9pGug,SomeGoodNews,22,3GwU4GKzLXY,2020-12-26 01:00:05,0,Holiday Special with Dwayne Johnson: Some Good News with John Krasinski,Holiday Special with Dwayne Johnson: Some Good News with John Krasinski,97,1475720,en,asr,True,22,People & Blogs
UCOe_y6KKvS3PdIfb9q9pGug,SomeGoodNews,22,3GwU4GKzLXY,2020-12-26 01:00:05,0,Holiday Special with Dwayne Johnson: Some Good News with John Krasinski,Holiday Special with Dwayne Johnson: Some Good News with John Krasinski,97,1475720,en,standard,True,22,People & Blogs
UCatbb7X8J0TG3OiIY20hpyA,Yahoo Entertainment,1,9A2pr6TQ0-8,2020-12-26 01:00:05,0,Watch a 'Kindergarten Cop' reunion get completely surprised by Arnold Schwarzenegger,Watch a 'Kindergarten Cop' reunion get completely surprised by Arnold Schwarzenegger,98,528851,en,asr,True,1,Film & Animation
UCjpzEgbbDUg4YC6vpSrzsyg,WKMG News 6 ClickOrlando,25,i6B2gj8Y4eE,2020-12-26 01:00:05,0,Here?s how to see the rare ?Christmas Star? on Monday,Here?s how to see the rare ?Christmas Star? on Monday,99,304850,it,asr,True,25,News & Politics
UCjpzEgbbDUg4YC6vpSrzsyg,WKMG News 6 ClickOrlando,25,i6B2gj8Y4eE,2020-12-26 01:00:05,0,Here?s how to see the rare ?Christmas Star? on Monday,Here?s how to see the rare ?Christmas Star? on Monday,99,304850,en,standard,True,25,News & Politics
UCGwu0nbY2wSkW8N-cghnLpA,Jaiden Animations,1,ejys3sT2LHw,2020-12-26 01:00:05,0,I Attempted a Pokemon Platinum Nuzlocke,I Attempted a Pokemon Platinum Nuzlocke,100,9699595,en,asr,True,1,Film & Animation
UC2C_jShtL725hvbm1arSV9w,CGP Grey,27,fTIrDmQLbrk,2020-12-26 01:00:06,0,Ask Grey a Question for Ten Years on YouTube Q&A Video,Ask Grey a Question for Ten Years on YouTube Q&A Video,101,259948,en,asr,True,27,Education
UCyC_4jvPzLiSkJkLIkA7B8g,Lindsey Stirling,10,C8md6yJkUY4,2020-12-26 01:00:06,0,Lindsey Stirling -  Crystallize (from Home For The Holidays),Lindsey Stirling -  Crystallize (from Home For The Holidays),102,697769,,,True,10,Music
UCOYWgypDktXdb-HfZnSMK6A,TomSka,23,EPTISdvyPiU,2020-12-26 01:00:06,0,The Impostor,The Impostor,103,551426,en,asr,True,23,Comedy
UCOYWgypDktXdb-HfZnSMK6A,TomSka,23,EPTISdvyPiU,2020-12-26 01:00:06,0,The Impostor,The Impostor,103,551426,en,standard,True,23,Comedy
UCzznO4xSV8BKnUBPyswtCUw,Arirang News,25,QMhT49rk9Bs,2020-12-26 01:00:06,0,Jupiter and Saturn form the closest visible alignment in 800 years,Jupiter and Saturn form the closest visible alignment in 800 years,104,267225,en,asr,True,25,News & Politics
UCzznO4xSV8BKnUBPyswtCUw,Arirang News,25,QMhT49rk9Bs,2020-12-26 01:00:06,0,Jupiter and Saturn form the closest visible alignment in 800 years,Jupiter and Saturn form the closest visible alignment in 800 years,104,267225,en-US,standard,True,25,News & Politics
UCSUf5_EPEfl4zlBKZHkZdmw,Danny Gonzalez,23,he1xvAwArfo,2020-12-26 01:00:06,0,Why Did KFC Make A Romance Movie,Why Did KFC Make A Romance Movie,105,1927993,en,asr,True,23,Comedy
UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,17,oQGrEvW4dDo,2020-12-26 01:00:06,0,Steelers vs. Bengals Week 15 Highlights | NFL 2020,Steelers vs. Bengals Week 15 Highlights | NFL 2020,106,1738346,en,asr,True,17,Sports
UC1ZBQ-F-yktYD4m5AzM6pww,Mustard,27,unz6mfjS4ws,2020-12-26 01:00:06,0,A Plane Without Wings: The Story of The C.450 Col?opt?re,A Plane Without Wings: The Story of The C.450 Col?opt?re,107,895496,en,asr,True,27,Education
UC1ZBQ-F-yktYD4m5AzM6pww,Mustard,27,unz6mfjS4ws,2020-12-26 01:00:06,0,A Plane Without Wings: The Story of The C.450 Col?opt?re,A Plane Without Wings: The Story of The C.450 Col?opt?re,107,895496,en,standard,True,27,Education
UCpB959t8iPrxQWj7G6n0ctQ,SSSniperWolf,24,W8EWc1cne3Q,2020-12-26 01:00:06,0,I Tested Viral Tik Tok Food Hacks to see if they work,I Tested Viral Tik Tok Food Hacks to see if they work,108,3970635,en,asr,True,24,Entertainment
UC00uG71I6iPyx15EX6i_GDA,Star Wars Comics,24,FI79_ppwn8M,2020-12-26 01:00:06,0,Why Moff Gideon Was SCARED and Recognized Luke Skywalker! - Star Wars Explained,Why Moff Gideon Was SCARED and Recognized Luke Skywalker! - Star Wars Explained,109,1680454,en,asr,True,24,Entertainment
UC7LnJAhfmQBqKWIYQ7WBpkQ,SSJ9K,1,nOrrqxS70KE,2020-12-26 01:00:06,0,Goku vs Naruto Rap Battle 3,Goku vs Naruto Rap Battle 3,110,1667337,en,asr,True,1,Film & Animation
UCKwGZZMrhNYKzucCtTPY2Nw,PGA TOUR,17,Mr3gPiJ164s,2020-12-26 01:00:06,0,Tiger & Charlie Woods shoot 10-under 62 | Round 2 | PNC Championship,Tiger & Charlie Woods shoot 10-under 62 | Round 2 | PNC Championship,111,1582392,en,asr,True,17,Sports
UC4mLlRa_dezwvytudo9s1sw,Deestroying,24,bRDLuOK0ZUI,2020-12-26 01:00:06,0,LAST TO DROP A PASS WINS A PS5! (D1 COLLEGE FOOTBALL PLAYERS),LAST TO DROP A PASS WINS A PS5! (D1 COLLEGE FOOTBALL PLAYERS),112,970510,en,asr,True,24,Entertainment
UCR_jb7PJVd3fYZLI_QX_nwA,Blake Gray,24,-VyqsVbKFyo,2020-12-26 01:00:06,0,ASKING NOAH BECK ABOUT DIXIE?! pt.2,ASKING NOAH BECK ABOUT DIXIE?! pt.2,113,641563,en,asr,True,24,Entertainment
UChRlaISXbl2gECFAmDzxgzg,Westen Champlin,2,RkA_3Jdmb_s,2020-12-26 01:00:06,0,I Bought a 2020 Polaris RZR....And it Hates Me,I Bought a 2020 Polaris RZR....And it Hates Me,114,377725,en,asr,True,2,Autos & Vehicles
UCPD_bxCRGpmmeQcbe2kpPaA,First We Feast,24,lOaKOKohA3w,2020-12-26 01:00:06,0,Joshua Weissman Cooks the Perfect Burger Combo Meal | The Burger Show,Joshua Weissman Cooks the Perfect Burger Combo Meal | The Burger Show,115,680191,en,asr,True,24,Entertainment
UCEyyUwpO0g-DgGafB29tduA,General Hospital,24,YzWvPzXFUj0,2020-12-26 01:00:06,0,General Hospital Promo: The River,General Hospital Promo: The River,116,82095,,,True,24,Entertainment
UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,dg2Ag3e8W-Q,2020-12-26 01:00:06,0,I Opened A Restaurant That Pays You To Eat At It,I Opened A Restaurant That Pays You To Eat At It,117,29766774,en,asr,True,24,Entertainment
UCmS-OqHBmZxT80GO-QdIIzA,Tee Tee,22,XlTDyKR2qMo,2020-12-26 01:00:06,0,TeeTee - Back At It (Official Music Video),TeeTee - Back At It (Official Music Video),118,557337,en,asr,True,22,People & Blogs
UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,24,gHhl1yzCDdI,2020-12-26 01:00:06,0,SIDEMEN CHRISTMAS MUKBANG,SIDEMEN CHRISTMAS MUKBANG,119,7378235,en,asr,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,ar,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,en,asr,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,cs,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,da,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,de,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,el,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,en,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,es,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,fa,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,fi,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,fil,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,fr,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,hi,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,hu,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,hy,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,id,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,is,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,it,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,iw,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,ja,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,ko,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,nl,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,no,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,pl,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,pt,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,ro,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,ru,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,sv,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,tr,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,vi,standard,True,24,Entertainment
UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,24,Z-c6SpZGUL4,2020-12-26 01:00:06,0,Is MrBeast Burger Taking Over The Nation?,Is MrBeast Burger Taking Over The Nation?,120,1626714,zh,standard,True,24,Entertainment
UCucot-Zp428OwkyRm2I7v2Q,James Charles,24,4orZekvjmo8,2020-12-26 01:00:06,0,Playing Among Us In Real Life 2!,Playing Among Us In Real Life 2!,121,22182388,en,asr,True,24,Entertainment
UClG8odDC8TS6Zpqk9CGVQiQ,Fortnite,20,yHDXUT6EU8A,2020-12-26 01:00:06,0,Marvel's Greatest Warriors and Royalty Come To Fortnite,Marvel's Greatest Warriors and Royalty Come To Fortnite,122,2886624,,,True,20,Gaming
UCitKV0ebZVbtU2nIPihDGMQ,Dollightful,26,oA0xgwZFnPo,2020-12-26 01:00:06,0,Repaint! Justine Dancer OOAK Festive Holiday Christmas Doll,Repaint! Justine Dancer OOAK Festive Holiday Christmas Doll,123,566340,en,asr,True,26,Howto & Style
UC0QHWhjbe5fGJEPz3sVb6nw,Doctor Mike,27,PTHPxaql_Ws,2020-12-26 01:00:06,0,Doctor Reacts To Home Alone Injuries,Doctor Reacts To Home Alone Injuries,124,962223,en,asr,True,27,Education
UC0QHWhjbe5fGJEPz3sVb6nw,Doctor Mike,27,PTHPxaql_Ws,2020-12-26 01:00:06,0,Doctor Reacts To Home Alone Injuries,Doctor Reacts To Home Alone Injuries,124,962223,en,standard,True,27,Education
UC0QHWhjbe5fGJEPz3sVb6nw,Doctor Mike,27,PTHPxaql_Ws,2020-12-26 01:00:06,0,Doctor Reacts To Home Alone Injuries,Doctor Reacts To Home Alone Injuries,124,962223,es,standard,True,27,Education
UChnGFN2LRHBq-0PM6dOaq5A,Bachelor Nation,24,gCXC17_x8GE,2020-12-26 01:00:06,0,Brendan Quits Before Fantasy Suite | The Bachelorette,Brendan Quits Before Fantasy Suite | The Bachelorette,125,230711,en,asr,True,24,Entertainment
UCBa659QWEk1AI4Tg--mrJ2A,Tom Scott,27,mUF4afxMpQk,2020-12-26 01:00:06,0,The Greatest Title Sequence I've Ever Seen,The Greatest Title Sequence I've Ever Seen,126,1018721,en,standard,True,27,Education
UCZEOvoFUl6pkx7rts8KKkhw,Boxing Social,17,G9AjoFNTueg,2020-12-26 01:00:06,0,"EXCLUSIVE! - CALLUM SMITH BRUTALLY HONEST ON CANELO ALVAREZ DEFEAT, ARM INJURY, TACTICS & FUTURE","EXCLUSIVE! - CALLUM SMITH BRUTALLY HONEST ON CANELO ALVAREZ DEFEAT, ARM INJURY, TACTICS & FUTURE",127,967795,en,asr,True,17,Sports
UCy0tKL1T7wFoYcxCe0xjN6Q,Technology Connections,28,_rBO8neWw04,2020-12-26 01:00:06,0,Detergent packs are kinda wishy-washy (Dishwashers Explained),Detergent packs are kinda wishy-washy (Dishwashers Explained),128,908684,en,asr,True,28,Science & Technology
UCy0tKL1T7wFoYcxCe0xjN6Q,Technology Connections,28,_rBO8neWw04,2020-12-26 01:00:06,0,Detergent packs are kinda wishy-washy (Dishwashers Explained),Detergent packs are kinda wishy-washy (Dishwashers Explained),128,908684,en,standard,True,28,Science & Technology
UCHlBaw2X5iYQGJhd5v718Zw,Brian Sutterer MD,17,MRaUKY3-iXU,2020-12-26 01:00:06,0,Callum Smith Suffers MASSIVE Arm Injury vs Canelo Alvarez - Doctor Explains!,Callum Smith Suffers MASSIVE Arm Injury vs Canelo Alvarez - Doctor Explains!,129,409980,en,asr,True,17,Sports
UCePxRBreVaMy_ontn4Vz2Yg,Zealous,24,e55R0xfvwuo,2020-12-26 01:00:06,0,We Tried Spiderman Stunts In Real Life! (PS5),We Tried Spiderman Stunts In Real Life! (PS5),130,584689,en,asr,True,24,Entertainment
UCLFXk9J3O-hhOk0msOjKYdQ,TerminalMontage,20,KscJcHYI-x4,2020-12-26 01:00:06,0,How Sephiroth Got In Smash,How Sephiroth Got In Smash,131,2731916,en,standard,True,20,Gaming
UCgAyQyy6x3L-tmM1GICelGA,TommyOutit,20,mhoZxqVEVLE,2020-12-26 01:00:06,0,Unboxing what Dream sent me.,Unboxing what Dream sent me.,132,4144036,en,asr,True,20,Gaming
UCn3AViOfcFN4zIICMC5hvPg,Shiloh & Bros,22,_0G-ztTyLiI,2020-12-26 01:00:06,0,If Everything Was Like Among Us 5,If Everything Was Like Among Us 5,133,8931417,en,asr,True,22,People & Blogs
UCn3AViOfcFN4zIICMC5hvPg,Shiloh & Bros,22,_0G-ztTyLiI,2020-12-26 01:00:06,0,If Everything Was Like Among Us 5,If Everything Was Like Among Us 5,133,8931417,en,standard,True,22,People & Blogs
UCHYoe8kQ-7Gn9ASOlmI0k6Q,The Food Theorists,26,TT4AffJJugs,2020-12-26 01:00:06,0,Food Theory: STOP Ordering Your Pizza Like This!,Food Theory: STOP Ordering Your Pizza Like This!,134,3446046,en,asr,True,26,Howto & Style
UCap97Ue8K_BpKlrvQRYd6JA,LaurDIY,26,JjqnAneq1A4,2020-12-26 01:00:06,0,Goodbye For Now,Goodbye For Now,135,914679,,,True,26,Howto & Style
UCF0_hwTeQ73IhJuEtsUbEtA,Sofie Dossi,24,N3hvXUWOyrA,2020-12-26 01:00:06,0,I GOT MY WISDOM TEETH REMOVED,I GOT MY WISDOM TEETH REMOVED,136,2370202,en,asr,True,24,Entertainment
UCXlfi8sf6cKGQ8sOd0-yRuw,Hoonigan,2,dLL-5AxL-5o,2020-12-26 01:00:06,0,"Iconic Ford Battle: Ford GT Carbon Edition Vs 1,400hp AWD Mustang // Hoonicorn Vs the World","Iconic Ford Battle: Ford GT Carbon Edition Vs 1,400hp AWD Mustang // Hoonicorn Vs the World",137,1792990,en,asr,True,2,Autos & Vehicles
UCUL9u9wfoxXY1MXU5QvY5Tw,DreamSMP 4 LIFE,20,TvdM6oFzrWA,2020-12-26 01:00:06,0,Dream find TommyInnit secret base under Technoblade house while he hides,Dream find TommyInnit secret base under Technoblade house while he hides,138,1970919,en,asr,True,20,Gaming
UCMrMVIBtqFW6O0-MWq26gqw,my mechanics,27,zTyZgOkWs4o,2020-12-26 01:00:06,0,Antique Hand Cranked Hammer Drill - Restoration,Antique Hand Cranked Hammer Drill - Restoration,139,6667164,,,True,27,Education
UCEm_0Cv-bdGNSDiG55QJ0Yw,Dr Bob,1,yZzaRu32R_I,2020-12-26 01:00:06,0,SCP-2846 The Squid and the Sailor (SCP Animation),SCP-2846 The Squid and the Sailor (SCP Animation),140,521258,en,asr,True,1,Film & Animation
UCEm_0Cv-bdGNSDiG55QJ0Yw,Dr Bob,1,yZzaRu32R_I,2020-12-26 01:00:06,0,SCP-2846 The Squid and the Sailor (SCP Animation),SCP-2846 The Squid and the Sailor (SCP Animation),140,521258,en,standard,True,1,Film & Animation
UCpi8TJfiA4lKGkaXs__YdBA,The Try Guys,23,pb29jzOCONY,2020-12-26 01:00:06,0,The Try Guys Bake Pizza Without A Recipe,The Try Guys Bake Pizza Without A Recipe,141,3419456,en,asr,True,23,Comedy
UCpi8TJfiA4lKGkaXs__YdBA,The Try Guys,23,pb29jzOCONY,2020-12-26 01:00:06,0,The Try Guys Bake Pizza Without A Recipe,The Try Guys Bake Pizza Without A Recipe,141,3419456,en,standard,True,23,Comedy
UCnMJQ5fGbLhgWmTS7mrOROQ,Ryan Prunty,24,q42dhf6Jloc,2020-12-26 01:00:06,0,"I WON $10,000 FROM MrBeast Burger ?","I WON $10,000 FROM MrBeast Burger ?",142,257988,en,asr,True,24,Entertainment
UCqFzWxSCi39LnW1JKFR3efg,Saturday Night Live,24,FOVCtUdaMCU,2020-12-26 01:00:06,0,Christmas Morning - SNL,Christmas Morning - SNL,143,6666691,en,asr,True,24,Entertainment
UCqFzWxSCi39LnW1JKFR3efg,Saturday Night Live,24,FOVCtUdaMCU,2020-12-26 01:00:06,0,Christmas Morning - SNL,Christmas Morning - SNL,143,6666691,en,standard,True,24,Entertainment
UCyps-v4WNjWDnYRKmZ4BUGw,airrack,22,h3BjdHHuZvg,2020-12-26 01:00:06,0,"Day 2: Stranded on an Island Until 1,000,000 Subscribers.","Day 2: Stranded on an Island Until 1,000,000 Subscribers.",144,392450,en,asr,True,22,People & Blogs
UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,17,JuZmdYn1Hi8,2020-12-26 01:00:06,0,Chiefs vs. Saints Week 15 Highlights | NFL 2020,Chiefs vs. Saints Week 15 Highlights | NFL 2020,145,2010316,en,asr,True,17,Sports
UCKwGZZMrhNYKzucCtTPY2Nw,PGA TOUR,17,zgeJdvgRrV0,2020-12-26 01:00:06,0,Tiger & Charlie Woods shoot 10-under 62 | Round 1 | PNC Championship,Tiger & Charlie Woods shoot 10-under 62 | Round 1 | PNC Championship,146,1909487,en,asr,True,17,Sports
UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,17,nkzys5ARecw,2020-12-26 01:00:06,0,Buccaneers vs. Falcons Week 15 Highlights | NFL 2020,Buccaneers vs. Falcons Week 15 Highlights | NFL 2020,147,1790526,en,asr,True,17,Sports
UCFZ2T-fMsDjDHlcArg68ZOQ,NIKI DEMAR,10,oxfqzM3LYlQ,2020-12-26 01:00:06,0,i transformed my apartment into a coffee shop (APARTMENT MAKEOVER + TOUR),i transformed my apartment into a coffee shop (APARTMENT MAKEOVER + TOUR),148,269334,en,asr,True,10,Music
UCXenWaHGZz4Ey4BObUUIyZQ,NBC Sports Philadelphia,17,rte1FIqI9kY,2020-12-26 01:00:06,0,Seth Joyner: I don't give a rat's *** how Carson Wentz feels | Eagles Postgame Live,Seth Joyner: I don't give a rat's *** how Carson Wentz feels | Eagles Postgame Live,149,142742,en,asr,True,17,Sports
UClW4jraMKz6Qj69lJf-tODA,YoungBoy Never Broke Again,10,MpdWc0LAQVo,2020-12-26 01:00:06,0,Nba Youngboy- It Ain?t Over (Interlude),Nba Youngboy- It Ain?t Over (Interlude),150,8573615,en,asr,True,10,Music
